block_number,transaction_hash,log_index,token_address,from_address,to_address,value
12346656,4c202b28e6bce93d13b167a438743298bfad2f80d607ea8a60aed25443fdb58c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346657,575abc0568e29376b835ddc506633844e0e97427339e27ae28f966048e2f9185,0,TBd4Nt5JVMmZ5uQ8jtVLXUuVXZFK1asJM5,THv4ZV1MLihxsFvo7P6CZPQwVxafXX73ej,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,353441693
12346658,76617d4ddb9785b77fefa946f237d05a69370097239a6fbf034be9bff4f4df14,1,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TTsQDtWvhKDFZtGdBQy1prGb3iLpU6XRpT,TTbzPxL8s3StkxG9GLrBmr2BHVufrBKaBz,950000
12346659,9e05eef3c224ab222ace5cd77dc180c200a1cd3fb09b467402db0ef410a07cf0,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346659,9e05eef3c224ab222ace5cd77dc180c200a1cd3fb09b467402db0ef410a07cf0,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346659,80e778fb7bfdb596d9bbe6872001b12642e85e34a8c8288f7effe1c7abf2d81d,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,9999999
12346659,80e778fb7bfdb596d9bbe6872001b12642e85e34a8c8288f7effe1c7abf2d81d,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,724637
12346659,94d2b9d890eac07bd30fe78a69b31a59e9b43f2c0df9bc3b28f1525cbd5ef94d,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346659,94d2b9d890eac07bd30fe78a69b31a59e9b43f2c0df9bc3b28f1525cbd5ef94d,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346660,8ef1442b12820df99e4728670434c3d00a72fbf0974dd290ed6337668d0a10ce,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TACUkxHqBoRNuzWXkPyjsyWE4R7ir5Ei8B,4444440
12346660,ffff0b9c99287769d8171680b0e1e721b09fe96e0f13d12b603d20c04dd9244d,0,TEoHMdhQgarbsXXuzQe3TJa67nVtgufb8W,TTagN2hiUpt7HBbLTgLWi8qQoSmfrXn9Zp,TFVmm2AMzmt4Yce9fZoPKFx5gsUZsGr3d8,17862137
12346661,d1559200092cc0824436348368fc039f881e72b11082ac664ba23a5df1b8c774,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TVDsuVdoN6pPGo7Xm7f6p6BuBMyP3RmY5R,46583850
12346662,b1d8d7a31b2dd406a8c0e40b2d9d31dbc33492f84dca2e4b8694a2dbe4cde288,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TACUkxHqBoRNuzWXkPyjsyWE4R7ir5Ei8B,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,4445000
12346662,6c36d457a654fba52986f61170e3c2922ac9077ad48126b6e549fd197b742c0f,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TLp8iQZv5izrcYerL3u7bKnaPR5SMx5HzR,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,2000000000
12346662,6d86a8b6f36972f712fd28389911b44d0550a6e0730e0b2aeb32aba707a65310,0,TGbhcodQ1jRWB3ZywmfwsRTh4rwbiL2mzh,THoA7REwamFs4HkBJBdUQzYNkhe8hFGyNQ,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,22991000000
12346662,5740fabe02afe111564293cf238433b338f621dd66d05eb464eba9b5192daf05,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,THDwuQsEiNqh8oLFhi7pjcyWCoYv4hSohL,TDKm1TQ6jXJE8Usjf292uuEjfQhKU4gWTL,140211864000
12346662,b206dcc5597449dd22bfe8f502192a45715bab94bf1efe09a75b09ee945c1984,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TVDsuVdoN6pPGo7Xm7f6p6BuBMyP3RmY5R,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,46584000
12346662,47fc39577406a9bca0700d6c12ee262ea29404500ca943b8c0585381b2d198cf,1,TEoHMdhQgarbsXXuzQe3TJa67nVtgufb8W,TFVmm2AMzmt4Yce9fZoPKFx5gsUZsGr3d8,TPMezLuNvhfeJTdV8TzPHdX6ueZqdrLe6H,18164000
12346663,86f7de6f17d32b091dc160aad4a7f7e4839b88a0c28e97984be7fc00375a0971,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346663,86f7de6f17d32b091dc160aad4a7f7e4839b88a0c28e97984be7fc00375a0971,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346663,c3c4c7ea12d00ff0f67dc58e2cd6dc0ac3d0131a1dd39487885e31201dc89000,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346663,c3c4c7ea12d00ff0f67dc58e2cd6dc0ac3d0131a1dd39487885e31201dc89000,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346665,6e62442636ca71b02bef8806846f6bedbf75539875ed44d6a4340f018e47f494,1,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TRSyUvyR8bapCK4tc7uGWygxy8zQKwoCVV,27305710000
12346665,42200116c5ba441e59cb75f92e17bbd0c0a78193759680330c184588a6edc029,0,TBG5KcZq1AVYgubJ2FYZXQ7azFhcKZKCch,TCgLjMBV8FmvvhTUcDFn6JEFQQBsA3kXPD,TXY3nVktZkvJuw2pBPr3g4YJDDYc3pztKD,6000000
12346665,869bfdb9cd7b1f74e4e41e4e07186468d9764a66f51d01ccb0729d6d8a8aec09,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,9999999
12346665,869bfdb9cd7b1f74e4e41e4e07186468d9764a66f51d01ccb0729d6d8a8aec09,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,724637
12346666,be09e723a8ead93de6b28d41a3513ce423f6a8afe4b41ec3a1151d5211beaa05,0,TGbhcodQ1jRWB3ZywmfwsRTh4rwbiL2mzh,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TQ2UBpuVaWz2tTitUXtubep66cAssF1Tw6,22991000000
12346666,fe1ff5d01c08e0e2b34aac8d3f536479cfb3f23de794d2a7e505cc262ffed215,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TSGjsQ5GQtk2VREZ2jgypezn7XYWLMdpCX,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,1339280000000
12346666,a9fc7533a4cb68849aedfded09a83dbaa009bcedb87b7c487dd9d4b7d51918e1,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346666,a9fc7533a4cb68849aedfded09a83dbaa009bcedb87b7c487dd9d4b7d51918e1,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346667,8ccfc7e4fb925577935141a783d4b64af6318e036ab58b5769e3864ac5203d46,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TXiR2pqcj7cprYwhccahhrXFhcGBK8pv8i,250000
12346667,5b6065fea64c007aba7907dc0b8e569ba3b033130c3695d2629aa676d0b5738b,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346667,5b6065fea64c007aba7907dc0b8e569ba3b033130c3695d2629aa676d0b5738b,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346669,f8fff7020cacc2adb084ec5246b82e5cbb12622db08c5dd29c6f5e5f639f8042,0,TCMPhsTicQNPQweRXwajCznKLvZJE1KMS5,TXR6ZPpiZezfucfNXFgkFXsGfaU995EEWK,TGZa6dDLnvkzn451q1Ze2KzcfSEkJCthd2,100000000
12346669,21327a68f4633951358585e70f8208885428bf9a33bec0032f7f39adbf399ebc,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346669,21327a68f4633951358585e70f8208885428bf9a33bec0032f7f39adbf399ebc,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346672,1e0324d61b77606852ce84fc1ca0773237db6b316c7917de6b65928042b2b38b,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,9999999
12346672,1e0324d61b77606852ce84fc1ca0773237db6b316c7917de6b65928042b2b38b,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,724637
12346672,8d02be648988f3c1d811f3c515ce790a0393c8d7b0973bc43930d7d977a90bfc,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346672,8d02be648988f3c1d811f3c515ce790a0393c8d7b0973bc43930d7d977a90bfc,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346672,0782b3b926a66d2b2183055cdb0915aef99e5394e385e296b92c6cce04467da7,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346672,0782b3b926a66d2b2183055cdb0915aef99e5394e385e296b92c6cce04467da7,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346673,1e0cdea25f91ae053071a20ae35f623fcedcfa97cb7502dd77fed2b4516697b4,1,TNo59Khpq46FGf4sD7XSWYFNfYfbc8CqNK,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TXwYAQ9y9r8u4E2o6KrdeELMr5x6NFekge,62595
12346674,ee1ac4972c8fa6c154047e6aa2750f5ae2bcceeb5cf55b18a4dc66d4a7d157b2,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TNzoDQDGmfCN8fx54uvicQg7G38Fro6geg,3848193
12346674,2c8f393b43d10ff5854a6d184b2e416b7eb5f218679b05bc083c9be174263a8c,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSfjHsjszJtvv6buF973oUgZsshmsLJkJw,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,147999000000
12346675,b51764d4dabd237f0260ce601cdf9bea45fc123912ca3908da98f503ef3d85fa,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346675,b51764d4dabd237f0260ce601cdf9bea45fc123912ca3908da98f503ef3d85fa,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346676,5cf53dad8e0891cee1b3dc112bc253c3ff39c337ed700a2b6bde19d316a4c844,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346676,5cf53dad8e0891cee1b3dc112bc253c3ff39c337ed700a2b6bde19d316a4c844,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346676,6f4046e83c5d8d613898be103ab65ab250e3fd5f9951c54a7a0c3261cefd1397,0,TNXjnk6kXmi76Lf6ba7x8iBsTPupHoTfyM,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TPM4ZCjUe6ce3CtFTWpMqeSBo3775FQDbW,54999893
12346677,ca1d04a06fc14a9fad00240c61a98c7356ae7b73a1eaafc367143bc6845c7a1b,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TNzoDQDGmfCN8fx54uvicQg7G38Fro6geg,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,3848000
12346677,35eddae646faab5e481c36536da3dfee281cfeab6fdcb66886d90112eb71b7b5,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TJu4zt8ErAXbskQLPomwJwperTcz4DFhYN,1473000000
12346677,192fdbe806dff9950d28e44d90f730be273c66de021c9e59de666efbbf62078c,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TVHyzTiA2KA7dDYFwvEp1ZCV5tJtFdLU3i,9000000000
12346677,d030357b39c5d1c3f65a111dfdb12a57653b4c8f6b5fe19c92149c7303a339fa,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TVHyzTiA2KA7dDYFwvEp1ZCV5tJtFdLU3i,31772000000
12346677,d5d1f76bd5371169fadb12d43c0658d47f982874227411350648d8082299c620,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TTLYFAddSTm19wp56eikKA4jyHBTx1MqKC,1050000000
12346678,96e13b4925da27ddc0524fe3c5d6934095dea2292226467a2264aaa43764d95c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,9999999
12346678,96e13b4925da27ddc0524fe3c5d6934095dea2292226467a2264aaa43764d95c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,724637
12346678,1eeb7ac962803c4fc42b4301f382d321156923d3946d4816198228b1560519a3,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TEKrvvCLDDw3jXyGaAJ1uQjoDNNW7WUY61,9000000000
12346678,5af589e41003c0fa61f3a0fc56888468fe48def0ed32627d60d9dd33df762237,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TBuoc73SCHQeMk7k2nGoEETZ7v7ZNRBURD,94054000000
12346678,47a5aa81d255319cbc0c907811cbcbd254615901d1e172c8c2aaedb2467a798b,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346678,47a5aa81d255319cbc0c907811cbcbd254615901d1e172c8c2aaedb2467a798b,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346679,92714afae945a993806d4e757ae3d3e9ad51056dc8501b25fed6e45a3211c86d,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TSRQED2ysWiTFPf3SwHPv5jSj5WssvAVsQ,TMUwsENXgR5q1F5f2fkxp8vbbxhpQ791FV,20000000
12346680,4925516a663fd9fedd350cae368445380cb50dcfae203ef86a12549b877f08a6,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346680,4925516a663fd9fedd350cae368445380cb50dcfae203ef86a12549b877f08a6,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346681,cdac6fda364295aa04bdbb92e7e8d7f6314e1cc6ce43b94cd890072689bdf5a4,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TCcM3Kf7NgqVh9WoiHM1SQvh2DnFTVAT9r,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,478000000
12346681,c909dd47f11ecf336d2c19764e5fec2792b8a805c164971420d29c6e8b7ff2f5,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346681,c909dd47f11ecf336d2c19764e5fec2792b8a805c164971420d29c6e8b7ff2f5,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346682,70f7fabe19d6988469eaac3ba5edb51c5a0ca47d9ac465cdcae1929bb8343572,0,TNjt5fShPVJ4YpsLuU4THuBbg58g2bZoLk,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TBuoc73SCHQeMk7k2nGoEETZ7v7ZNRBURD,1650000000
12346685,c12089d750aba23dff85da017cd5f740955ec89cd54884505cc613d93051ad56,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346685,c12089d750aba23dff85da017cd5f740955ec89cd54884505cc613d93051ad56,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346685,b626c77df47bd36ca83548ba97a4b9ef494ebf36276794fd039efafa5c9a41de,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346685,b626c77df47bd36ca83548ba97a4b9ef494ebf36276794fd039efafa5c9a41de,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346685,a760a9ba556315149cf5230aea2a76cf124dc077db8770bc8d57b5fcdabac80f,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TV5qrxDEELNdFKU7Ba7wPmGMmq8aJyee3j,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,488999900
12346685,aade82bb2d7dfec58ce11da9ebb5d4c5fba3291a0fd97169183529e0366d9898,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,9999999
12346685,aade82bb2d7dfec58ce11da9ebb5d4c5fba3291a0fd97169183529e0366d9898,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TT4Wfvczfx6TPUtzvrT3wnuBUgCKPxYe1b,724637
12346687,1c247735d0dd66c1debad14d25b17bdbe4fe83f945e84b450e506c6f187c56e3,0,TNXjnk6kXmi76Lf6ba7x8iBsTPupHoTfyM,TPM4ZCjUe6ce3CtFTWpMqeSBo3775FQDbW,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,54999893
12346688,9385bae02448453c33ee1e09f2c025cbf3293e2f72590176349606997f6f2b72,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TBrzxwDgt6m8oWCFbqe9H2nB9AxszxkoKW,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,232499900
12346689,99ba65ef21a53193eb140c20184be2f7d4257fb3d2e140ebd29edaf58e2b6d37,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346689,99ba65ef21a53193eb140c20184be2f7d4257fb3d2e140ebd29edaf58e2b6d37,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346690,285c4e0e38d773458ddf781e1c082880936940d44abe7a5065c999d66da340d5,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCPEfuvHSPaV49fim8KgwRd99id7ybJ9i1,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,44500000000
12346691,41949653323897598c4420264e1ec4fa0a34145529f9455147acae714c2f11f9,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TXV4R8zZxEhgwE954g8gmSbTLg157pWT9H,520622017
12346691,b54594848464d5e2d62b8df41f1fdcf8b494c8a9385d1a25140bd29481aaa3ab,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12346691,b54594848464d5e2d62b8df41f1fdcf8b494c8a9385d1a25140bd29481aaa3ab,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12346691,7feb8b7ddb340cba3c20c4e9c578c2c29aa030b072a039284d595f30dd1a05e1,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TVAxaEqYXLYShoLkogN5mqgZuWZHz5oVim,8527767
12346692,ee4c623f2a290bc478b6b2d584baa32fa6541200f33f4fd0ff76256381760545,1,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TRTL2Cnn6Hn7keaN9s6BCegv1dXWzRetTA,366048727154
12346693,77945ebab376c3029239fcb4ad02f3b6d95e5708737cd7eb5f7ef6a246b6f1aa,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TVAxaEqYXLYShoLkogN5mqgZuWZHz5oVim,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,12833000
12346693,c8abe675c9b2858bae7101889b51989ee3604daf089756891be57742bf355a85,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TXV4R8zZxEhgwE954g8gmSbTLg157pWT9H,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,520622000
12346693,a566ba24979191b2557687bac32d64e391e27e513ac7af210c9376b139ead258,0,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TRSyUvyR8bapCK4tc7uGWygxy8zQKwoCVV,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,27305710000
12346693,ed8c647447563bb97ef35c3de3b024e764b3c0e6c87536ef4de66520c9dddd29,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12346693,ed8c647447563bb97ef35c3de3b024e764b3c0e6c87536ef4de66520c9dddd29,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12346694,08eb22a5b66e3d9437beb0e945de0dd1feee191d4b035778a13d6b018b6063d1,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TBrzxwDgt6m8oWCFbqe9H2nB9AxszxkoKW,232499900
